0.004018752620475537 99976.00544579574 
0.004018752620475537 99976.00544579574 
0.053112760544430114 8432.740429917449 
0.053112760544430114 8432.740429917449 
0.04577782300723532 8825.764506819118 
0.005364591731897232 75757.30660941477 
0.03590287294818847 11206.274195966173 
0.03752801549544816 11060.517381108151 
0.0051103136049731315 78665.24865317863 
0.009924680404391595 40370.54893238985 
0.006400185815259483 62884.49621600571 
0.004337079321738314 94105.10891093065 
0.022267558103804257 18090.903044362112 
0.04711308506263289 8790.120035642016 
0.007124016028736146 57441.84791953358 
0.027110928637979592 14907.428898604432 
0.005729147871330235 70385.23595343078 
0.03844373028890144 10484.588571402624 
0.004228983512539082 96420.31446543353 
0.048165772822059985 8593.793339378957 
0.010965806793924098 36820.22034149536 
0.0073377141187221506 54876.54421482065 
0.005461374917691643 73709.24583342734 
0.032614086271833764 12842.80869338133 
0.028343495617584563 14473.910244202465 
0.023932175151632304 16798.32307171572 
0.0048697260448869436 82329.58529137317 
0.03344313269667966 12043.91953840729 
0.024756850842522847 16223.987361607518 
0.004173528310419797 98238.7834606701 
0.0500058533250452 8489.155057036043 
0.00832667935588647 48935.970184336205 
0.01598225433468415 25275.199219248585 
0.026614726326510737 15897.240191108222 
0.006868452721523989 58660.081622696955 
0.02567495811362403 16072.359559299453 
0.03479832419966629 11560.147326190876 
0.011523971582362014 35253.712027297086 
0.03161451214843213 12877.568473564434 
0.010415488593416374 38459.34187030436 
0.044149763819944156 9102.577964453334 
0.008219925549219517 51561.25529573601 
0.019871899598970677 20379.367947956966 
0.04234815705449158 9490.453808714004 
0.007975666297834567 51939.28961588103 
0.020589135439745197 19511.659266034912 
0.0045343681574495425 89014.93035202536 
0.04935019101120856 8536.100034916239 
0.004780452074370889 85534.98221479316 
0.013276418181284371 30553.917861314647 
0.018761689909997218 22159.36732749254 
0.009349719837269097 43940.70603847046 
0.03949209011447838 10211.7989704856 
0.00480901152311689 85343.58926654035 
0.016293187015420693 24645.373334622756 
0.012034490340428278 35050.59310682151 
0.051407286540573985 8467.631023887781 
0.004488013212478165 91235.22147590473 
0.015236803792166742 26526.289451998335 
0.05172397757427562 8432.740430947682 
0.00611979869819496 67374.0932159446 
0.005060934506574879 80552.94440747224 
0.014526901531000367 27926.759676532023 
0.021452174706561283 18818.327165685812 
0.012876807237543229 31500.90997932453 
0.004392386966902603 92004.10983944597 
0.008989126040586508 44690.43898266157 
0.00611979869819496 67374.0932159446 
0.04143607872492562 9755.364352041232 
0.04013066093093483 10168.155745680822 
0.03428465885448771 11962.68940308594 
0.030723397929940208 13026.665087402123 
0.006688142021432048 60600.54679674679 
0.017245519284163617 24269.71144762921 
0.012513012207029342 33824.06416929516 
0.005700649238096536 72095.99190626378 
0.019351638207839306 20847.311848299465 
0.04088778301947696 9791.04786937522 
0.008809754891473499 46042.903475260886 
0.006229112715696687 65078.28249852952 
0.01503623693549207 26754.375496070952 
0.017694742439145476 22747.371127459624 
0.0045343681574495425 89014.93035202536 
0.010775489143811249 38256.41755712478 
0.009524278051287041 42080.23752872964 
0.006241358618569077 64833.01598509812 
0.029291190164874654 13943.099026287735 
0.043232826492226116 9487.477363414897 
0.01892045711123408 21539.15303454909 
0.03007202395841204 13815.850664558651 
0.02320519269512599 17387.396747506657 
0.02108309663970167 19047.89466344908 
0.02898783387495893 14227.734613459706 
0.0067075733074923784 60490.1092045269 
0.01729713718033732 23551.543653228375 
0.007506332076000374 53848.129820303875 
0.009518838816455679 42186.50188798256 
0.01278990173633363 32811.56725269832 
0.004942600050741498 81561.9972188195 
0.02320519269512599 17387.396747506657 
